Score,City,X,Y,Name,Type_1,city,county,FullAddress
100,Albuquerque,-106.5463838,35.1306019,TARGET STORE T 356,Super Store,Albuquerque,BERNALILLO,8510 Montgomery Blvd NE
100,Albuquerque,-106.5328567,35.0953573,The Daily Jerky,Combination Grocery/Other,Albuquerque,BERNALILLO,1445 Eubank Blvd NE
99.19,Albuquerque,-106.6391767,35.13138303,THE FARM,Fruits/Veg Specialty,Albuquerque,BERNALILLO,7110 SECOND STREET NW
99.1,Albuquerque,-106.6391767,35.13138303,THE FARM,Meat/Poultry Specialty,Albuquerque,BERNALILLO,7110 SECOND ST  NW
100,Albuquerque,-106.5630345,35.0758388,THE GROCERY CART,Small Grocery Store,Albuquerque,BERNALILLO,107 San Pablo St NE
100,Albuquerque,-106.6188235,35.18721646,The Little Fruit Market,Combination Grocery/Other,Albuquerque,BERNALILLO,9311 4th St NW
100,Albuquerque,-106.6970395,35.08002499,The Oc Mart 1,Combination Grocery/Other,Albuquerque,BERNALILLO,227 Old Coors Dr SW
100,Albuquerque,-106.6970395,35.08002499,The Oc Mart 1,Combination Grocery/Other,Albuquerque,BERNALILLO,227 Old Coors Dr SW
100,Albuquerque,-106.6724395,35.11008129,The True Vine,Fruits/Veg Specialty,Albuquerque,BERNALILLO,1507 Rio Grande Blvd Nw
97.2,Albuquerque,-106.5774794,35.07677122,THUAN LOI MARKET,Small Grocery Store,Albuquerque,BERNALILLO,7226 CENTRAL SE
100,Albuquerque,-106.6862812,35.06524368,TORTILLERIA CUAUHTEMOC,Small Grocery Store,Albuquerque,BERNALILLO,844 Bridge Blvd SW
100,Albuquerque,-106.6862812,35.06524368,Tortilleria Cuauhtemoc,Bakery Specialty,Albuquerque,BERNALILLO,844 Bridge Blvd SW
99.1,Albuquerque,-106.5134579,35.17558967,Trader Joe's 166,Supermarket,Albuquerque,BERNALILLO,8929 Holly Ave NE
100,Albuquerque,-106.5651705,35.10335606,Trader Joe's 167,Supermarket,Albuquerque,BERNALILLO,2200 Uptown Loop NE
100,Albuquerque,-106.6510015,35.13291858,TROPICAL FOOD MARKET,Small Grocery Store,Albuquerque,BERNALILLO,1130 Griegos Rd NW
100,Albuquerque,-106.5863048,35.09194403,TULLYS MEAT MARKET,Small Grocery Store,Albuquerque,BERNALILLO,1425A San Mateo Blvd NE
100,Albuquerque,-106.6798938,35.02970393,Valle Del Sol Chevron 200,Combination Grocery/Other,Albuquerque,BERNALILLO,3215 Isleta Blvd SW
100,Albuquerque,-106.701174,34.90752237,VALLEY VIDEO & GROCERY,Combination Grocery/Other,Albuquerque,BERNALILLO,4525 Isleta Blvd SW
100,Albuquerque,-106.6272518,35.08483608,VELASQUEZ ENTERPRISES,Small Grocery Store,Albuquerque,BERNALILLO,409 Ash St NE
100,Albuquerque,-106.6289902,35.1667197,Vigil's Beef Jerky LLC,Combination Grocery/Other,Albuquerque,BERNALILLO,7625 2nd St Nw
100,Albuquerque,-106.6289902,35.1667197,Vigil's Beef Jerky LLC,Combination Grocery/Other,Albuquerque,BERNALILLO,7625 2nd St Nw
100,Albuquerque,-106.6289902,35.1667197,Vigils Beef Jerky,Meat/Poultry Specialty,Albuquerque,BERNALILLO,7625 2nd St NW
97.11,Albuquerque,-106.6254527,35.15152971,Village Market,Small Grocery Store,Albuquerque,BERNALILLO,135 Osuna NE
100,Albuquerque,-106.6677273,35.06306346,VILLALOBOS BROTHERS MEAT MARKET,Combination Grocery/Other,Albuquerque,BERNALILLO,429 Isleta Blvd SW
100,Albuquerque,-106.5511099,35.13238636,Vitamin Cottage Natural Food Markets Inc U019,Supermarket,Albuquerque,BERNALILLO,4625 Wyoming Blvd NE
100,Albuquerque,-106.7015472,35.12180884,WALGREENS 3366,Combination Grocery/Other,Albuquerque,BERNALILLO,3400 Coors Blvd NW
100,Albuquerque,-106.4960137,35.09468111,Walgreens 5923,Combination Grocery/Other,Albuquerque,BERNALILLO,13000 Indian School Rd NE
100,Albuquerque,-106.6205807,35.08095098,WALGREENS 1279,Combination Grocery/Other,Albuquerque,BERNALILLO,2950 Central Ave SE
100,Albuquerque,-106.6725615,35.09533016,WALGREENS 03997,Combination Grocery/Other,Albuquerque,BERNALILLO,2105 Central Ave NW
100,Albuquerque,-106.6587399,35.10810476,WALGREENS 09336,Combination Grocery/Other,Albuquerque,BERNALILLO,2011 12th St NW
100,Albuquerque,-106.5329746,35.07195925,WALGREENS 9773,Combination Grocery/Other,Albuquerque,BERNALILLO,10300 Central Ave SE
100,Albuquerque,-106.6596247,35.20336244,Walgreens 4651,Combination Grocery/Other,Albuquerque,BERNALILLO,10236 Coors Byp NW
100,Albuquerque,-106.5775646,35.1104511,Walgreens 05997,Combination Grocery/Other,Albuquerque,BERNALILLO,2625 San Pedro Dr NE
100,Albuquerque,-106.5227763,35.13073145,WALGREENS 11360,Combination Grocery/Other,Albuquerque,BERNALILLO,11200 Montgomery Blvd NE
100,Albuquerque,-106.6857949,35.14993226,Walgreens 4911,Combination Grocery/Other,Albuquerque,BERNALILLO,6000 Coors Blvd NW
100,Albuquerque,-106.569396,35.13065725,WALGREENS 23,Combination Grocery/Other,Albuquerque,BERNALILLO,5001 Montgomery Blvd NE
100,Albuquerque,-106.5194613,35.10894377,Walgreens 6587,Combination Grocery/Other,Albuquerque,BERNALILLO,9700 Menaul Blvd NE
100,Albuquerque,-106.7106345,35.08021482,WALGREENS 04047,Combination Grocery/Other,Albuquerque,BERNALILLO,101 Coors Blvd NW
97.24,Albuquerque,-106.6814459,35.02694564,WALGREENS 2111,Combination Grocery/Other,Albuquerque,BERNALILLO,1625 RIO BRAVO SW
100,Albuquerque,-106.5782259,35.07698864,WALGREENS 3035,Combination Grocery/Other,Albuquerque,BERNALILLO,6201 Central Ave NE
100,Albuquerque,-106.604861,35.0875349,Walgreens 4649,Combination Grocery/Other,Albuquerque,BERNALILLO,3501 Lomas Blvd NE
100,Albuquerque,-106.5589623,35.1589853,Walgreens 03367,Combination Grocery/Other,Albuquerque,BERNALILLO,8011 Harper Dr NE
100,Albuquerque,-106.6760733,35.20771508,Walgreens 5731,Combination Grocery/Other,Albuquerque,BERNALILLO,9500 Golf Course Rd NW
100,Albuquerque,-106.5493311,35.13061197,WALGREENS 6121,Combination Grocery/Other,Albuquerque,BERNALILLO,8400 Montgomery Blvd NE
100,Albuquerque,-106.6427636,35.13074294,WALGREENS 07351,Combination Grocery/Other,Albuquerque,BERNALILLO,4700 4th St NW
100,Albuquerque,-106.7244993,35.08147399,Walgreens 7442,Combination Grocery/Other,Albuquerque,BERNALILLO,1201 Unser Blvd NW
100,Albuquerque,-106.726803,35.192211,Walgreens 2053,Combination Grocery/Other,Albuquerque,BERNALILLO,6565 Paradise Blvd NW
100,Albuquerque,-106.5507026,35.10323953,Walgreens 09213,Combination Grocery/Other,Albuquerque,BERNALILLO,1900 Wyoming Blvd NE
100,Albuquerque,-106.5786527,35.1740489,WALGREENS 09608,Combination Grocery/Other,Albuquerque,BERNALILLO,6250 Paseo del Norte NE
99.15,Albuquerque,-106.5334664,35.13894655,Walgreens 7438,Combination Grocery/Other,Albuquerque,BERNALILLO,5850 EUBANK BLVD NE
100,Albuquerque,-106.7306216,35.10646089,Walgreens 09715,Combination Grocery/Other,Albuquerque,BERNALILLO,2200 Unser Blvd NW
100,Albuquerque,-106.587213,35.07795971,Walgreens 11959,Combination Grocery/Other,Albuquerque,BERNALILLO,5201 Central Ave NE
100,Albuquerque,-106.6033643,35.10916694,WALGREENS 11958,Combination Grocery/Other,Albuquerque,BERNALILLO,3632 Menaul Blvd NE
99.13,Albuquerque,-106.7006711,35.2094722,Walgreens 12407,Combination Grocery/Other,Albuquerque,BERNALILLO,10800 UNSER BLVD NW
100,Albuquerque,-106.5423252,35.17372083,Walgreens 12004,Combination Grocery/Other,Albuquerque,BERNALILLO,8011 Ventura St NE
99.15,Albuquerque,-106.7356876,35.04358039,WALGREENS 13164,Combination Grocery/Other,Albuquerque,BERNALILLO,9601 GIBSON BLVD  SW
100,Albuquerque,-106.6804001,35.02720299,Walgreens 15033,Combination Grocery/Other,Albuquerque,BERNALILLO,3401 Isleta Blvd SW
97.28,Albuquerque,-106.5686521,35.09497602,WALGREENS #793,Combination Grocery/Other,Albuquerque,BERNALILLO,2100 LOUISIANA NE
100,Albuquerque,-106.6590115,35.20667021,Walmart  1397,Super Store,Albuquerque,BERNALILLO,10224 Coors Byp NW
100,Albuquerque,-106.7021059,35.11229919,Walmart 2924,Super Store,Albuquerque,BERNALILLO,2550 Coors Blvd NW
100,Albuquerque,-106.6042347,35.09614633,Walmart 850,Super Store,Albuquerque,BERNALILLO,2701 Carlisle Blvd NE
100,Albuquerque,-106.5321988,35.07961978,Walmart 835,Super Store,Albuquerque,BERNALILLO,400 Eubank Blvd NE
99.15,Albuquerque,-106.5194613,35.10894377,Walmart 5675,Super Store,Albuquerque,BERNALILLO,11001 Menaul Blvd Ne
100,Albuquerque,-106.5558228,35.10526238,Walmart Neighborhood 2451,Super Store,Albuquerque,BERNALILLO,4700 Cutler Ave NE
100,Albuquerque,-106.7400166,35.05576038,Walmart NEIGHBORHOOD MARKET 3385,Super Store,Albuquerque,BERNALILLO,9600 Sage Rd SW
100,Albuquerque,-106.5227763,35.13073145,Walmart Neighborhood Market 3512,Super Store,Albuquerque,BERNALILLO,11018 Montgomery Blvd NE
99.13,Albuquerque,-106.7122409,35.13579151,Walmart Neighborhood Market 4676,Super Store,Albuquerque,BERNALILLO,1820 UNSER BLVD NW
99.19,Albuquerque,-106.6760733,35.20771508,Walmart NEIGHBORHOOD MKT 3317,Super Store,Albuquerque,BERNALILLO,8511 GOLF COURSE RD NW
100,Albuquerque,-106.586312,35.07502995,Walmart SUPERCENTER 831,Super Store,Albuquerque,BERNALILLO,301 San Mateo Blvd SE
100,Albuquerque,-106.5505147,35.14744049,Walmart SUPERCENTER 824,Super Store,Albuquerque,BERNALILLO,8000 Academy Rd NE
100,Albuquerque,-106.7142173,35.02486748,Walmart SUPERCENTER 5430,Super Store,Albuquerque,BERNALILLO,3500 Coors Blvd SW
100,Albuquerque,-106.5507307,35.10582563,Walmart Supercenter 5491,Super Store,Albuquerque,BERNALILLO,2266 Wyoming Blvd NE
100,Albuquerque,-106.6785434,35.04726253,WENDYS BAKERY,Bakery Specialty,Albuquerque,BERNALILLO,1926 Isleta Blvd SW
100,Albuquerque,-106.7024044,35.08808827,West Mesa Market,Small Grocery Store,Albuquerque,BERNALILLO,5601 Bluewater Rd NW
100,Albuquerque,-106.7024044,35.08808827,West Mesa Market,Small Grocery Store,Albuquerque,BERNALILLO,5601 Bluewater Rd NW
100,Albuquerque,-106.6630599,35.17984474,Wgw Beef Jerky #2 Llc,Meat/Poultry Specialty,Albuquerque,BERNALILLO,6541 Paradise Blvd NW
100,Albuquerque,-106.7429044,35.07451273,Wgw Beef Jerky Llc,Meat/Poultry Specialty,Albuquerque,BERNALILLO,110 98th St NW
100,Albuquerque,-106.6042858,35.10308096,Whole Foods Market 10420,Super Store,Albuquerque,BERNALILLO,2103 Carlisle Blvd NE
100,Albuquerque,-106.5543632,35.14678849,Whole Foods Market 10144,Super Store,Albuquerque,BERNALILLO,5815 Wyoming Blvd NE
100,Albuquerque,-106.5179502,35.10894727,WILD OATS COMMUNITY MARKET,Combination Grocery/Other,Albuquerque,BERNALILLO,11015 Menaul Blvd NE
100,Albuquerque,-106.5179502,35.10894727,WILD OATS COMMUNITY MARKET,Combination Grocery/Other,Albuquerque,BERNALILLO,11015 Menaul Blvd NE
97.2,Albuquerque,-106.5863396,35.14182498,WILD OATS MARKET INC,Super Store,Albuquerque,BERNALILLO,6300 San Mateo Blvd NE Ste A
100,Albuquerque,-106.6157785,35.10930515,WONDER HOSTESS  9525,Bakery Specialty,Albuquerque,BERNALILLO,2445 Menaul Blvd NE
100,Albuquerque,-106.7153577,35.08260557,ZANIOS FOODS INC,Wholesaler,Angel Fire,BERNALILLO,221 Airport Dr NW
100,Albuquerque,-106.5776,35.05910344,Zenith African Caribbean Market,Combination Grocery/Other,Albuquerque,BERNALILLO,1218 San Pedro Dr SE
100,Albuquerque,-106.6205807,35.08095098,Zenith African Caribbean Market,Combination Grocery/Other,Albuquerque,BERNALILLO,1606 Central Ave SE
100,Albuquerque,-106.5862846,35.08208675,ZENITH FASHIONS,Small Grocery Store,Albuquerque,BERNALILLO,511 San Mateo Blvd NE
98.76,Albuquerque,-106.6427808,35.08338857,ZIA EATERIES,Small Grocery Store,Albuquerque,BERNALILLO,400 CENTRAL SE
98.62,Albuquerque,-106.6433394,35.12777342,DOLLARTREE 8068,Combination Grocery/Other,Albuquerque,BERNALILLO,6211 4th St NW
94.22,Albuquerque,-106.6067265,35.0582303,Family Dollar 12029,Combination Grocery/Other,Albuquerque,BERNALILLO,1400 Gibson Rd
93,Alcalde,-106.0299607,36.1081498,ALCALDE QUICK MART,Small Grocery Store,Alcalde,RIO ARRIBA,701 A ST RD 68
99.03,Alcalde,-106.0452539,36.09857306,Dollar General 16906,Combination Grocery/Other,Alcalde,RIO ARRIBA,3 County Rd 137C
94.54,Alcalde,-106.0332603,36.1055205,EL VECINO GRO & DELI,Unknown,Alcalde,RIO ARRIBA,PO Box 438
99,Alcalde,-106.0299607,36.1081498,Johnny's Mini Mart,Small Grocery Store,Alcalde,RIO ARRIBA,701 State Road 68
99,Alcalde,-106.0299607,36.1081498,Johnny's Mini Mart,Small Grocery Store,Alcalde,RIO ARRIBA,701 State Road 68
90.97,Algodones,-106.3219211,35.45316727,BOB'S GROCERY STORE,Unknown,Algodones,SANDOVAL,SAN FELIPE PUEBLO
100,Algodones,-106.4811673,35.37881752,Algodones Market,Small Grocery Store,Algodones,SANDOVAL,1403 Highway 313
100,Algodones,-106.4811673,35.37881752,Algodones Market,Small Grocery Store,Algodones,SANDOVAL,1403 Highway 313
100,Algodones,-106.4811673,35.37881752,Algodones Market,Small Grocery Store,Algodones,SANDOVAL,1403 Highway 313
100,Algodones,-106.4810838,35.37887853,Algodones Premium Beef Jerky Ltd Co,Meat/Poultry Specialty,Algodones,SANDOVAL,1410 Highway 313
100,Algodones,-106.4810838,35.37887853,Algodones Premium Beef Jerky Ltd Co,Meat/Poultry Specialty,Algodones,SANDOVAL,1410 Highway 313
100,Algodones,-106.4810838,35.37887853,ANDREWS STORE,Meat/Poultry Specialty,Algodones,SANDOVAL,1410 Highway 313
100,Algodones,-106.4811673,35.37881752,COTTON CITY EXCHANGE,Small Grocery Store,Algodones,SANDOVAL,1403 Highway 313
93.89,Algodones,-106.4695971,35.38383935,Family Dollar 12191,Combination Grocery/Other,Algodones,SANDOVAL,313 Camino Carsten
98.87,Algodones,-106.4886932,35.37520782,Vigil's Beef Jerky Company,Combination Grocery/Other,Algodones,SANDOVAL,1408 Hwy 313
97.58,Albuquerque,-106.698247,35.15260409,Family Dollar 6258,Combination Grocery/Other,Albuquerque,BERNALILLO,4801 Montano Rd NW
99.1,Angel Fire,-105.289987,36.404208,Dollar General 19769,Combination Grocery/Other,Angel Fire,COLFAX,3400 Mountain View Blvd
97.08,Angel Fire,-105.3251986,36.42662383,ENCHANTED CIRCLE SEAFOOD,Meat/Poultry Specialty,Angel Fire,COLFAX,HWY  64 COUNTY RD  B-30
99.1,Angel Fire,-105.289987,36.404208,Family Dollar 11678,Combination Grocery/Other,Angel Fire,COLFAX,3421 Mountain View Blvd
100,Angel Fire,-105.2858576,36.38970656,LOWES 60,Super Store,Angel Fire,COLFAX,3469 Highway 434
99,Angel Fire,-105.2785086,36.38990436,VALLEY MARKET,Supermarket,Angel Fire,COLFAX,HWY 434 & N. ANGEL FIRE RD.
100,Animas,-108.8791232,32.08469817,COTTON CITY GROCERY,Small Grocery Store,Animas,HIDALGO,1325 State Highway 338
100,Anthony,-106.604361,32.00512299,AMADOS FOODSTORE,Small Grocery Store,Anthony,DONA ANA,601 N Second St
96.7,Anthony,-106.5930174,32.00116461,ANTHONY BAKERY,Bakery Specialty,Anthony,DONA ANA,1212 LIVESAY
100,Anthony,-106.591412,32.00117051,Anthony Bakery,Combination Grocery/Other,Anthony,DONA ANA,1212 Livesay St
100,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,DONA ANA,1612 Highway 478
100,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,DONA ANA,1612 Highway 478
98.91,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,DONA ANA,1216 Highway 478
100,Anthony,-106.6226874,32.04208882,Anthony Country Store,Small Grocery Store,Anthony,DONA ANA,1612 Highway 478
86,Anthony,-106.6201907,32.010319,BIG R MINI MART,Small Grocery Store,Anthony,DONA ANA,2820 ROADRUNNER ST.
100,Anthony,-106.5849902,32.02529712,CNR MINI MART,Small Grocery Store,Anthony,DONA ANA,675 E Ohara Rd
98.87,Anthony,-106.6064219,32.00297945,DL Grocery Store,Small Grocery Store,Anthony,DONA ANA,2820 Anthony Dr
98.87,Anthony,-106.6064219,32.00297945,Family Dollar Store 7808,Combination Grocery/Other,Anthony,DONA ANA,1779 Anthony Dr
98.87,Anthony,-106.6064219,32.00297945,Family Dollar Store 7808,Combination Grocery/Other,Anthony,DONA ANA,1779 Anthony Dr
100,Anthony,-106.603351,32.04317629,Grocery Gonzalez,Small Grocery Store,Anthony,DONA ANA,2820 Anthony Dr
94.33,Anthony,-106.6201907,32.010319,LA ESPERANZA GROCERY,Small Grocery Store,Anthony,DONA ANA,PO Box 627
100,Anthony,-106.6226874,32.04208882,Linda's Market,Small Grocery Store,Anthony,DONA ANA,1620 Highway 478
100,Anthony,-106.6226874,32.04208882,NAVARETTE'S FRUIT STAND,Small Grocery Store,Anthony,DONA ANA,1612 Highway 478
100,Anthony,-106.5849902,32.02529712,PEREZ GROCERY,Small Grocery Store,Anthony,DONA ANA,681 E Ohara Rd
98.83,Anthony,-106.5942923,32.00304319,S & B GROCERY,Small Grocery Store,Anthony,DONA ANA,1620 CHURCH ST
100,Anthony,-106.6637514,31.94589268,SOTO'S GROCERY,Small Grocery Store,Anthony,DONA ANA,405 Mendez St
100,Anthony,-106.6602856,31.95132319,Union Mercantile,Small Grocery Store,Anthony,DONA ANA,1090 Mercantil Ave
100,Anthony,-106.6065961,32.0070395,YOUR FOOD STORE OF NEW MEXICO,Large Grocery Store,Anthony,DONA ANA,869 N Main
92.58,Anthony,-106.5849902,32.02529712,CNR MINI MART,Small Grocery Store,Anthony,SAN JUAN,675 E Ohara Rd
94.82,Anton Chico,-105.142113,35.199522,G & D GROCERS,Small Grocery Store,Anton Chico,GUADALUPE,PO Box 133
99.03,Aragon,-108.6178676,33.83456749,SQUARE DEAL STORE,Small Grocery Store,Aragon,CATRON,NEW MEXICO HIWAY 12
96.5,Arroyo Hondo,-105.6743945,36.55938412,Midtown Market & Spirits,Small Grocery Store,Arroyo Hondo,TAOS,680 NM SR 522
98.75,Arroyo Seco,-105.5833101,36.50907425,Sol Food Natural Market,Small Grocery Store,Arroyo Seco,TAOS,482A Hwy 150
98.75,Arroyo Seco,-105.5833101,36.50907425,Sol Food Natural Market,Small Grocery Store,Arroyo Seco,TAOS,450 Hwy 150
100,Artesia,-104.3987062,32.85682561,BATIES FOOD INC.,Supermarket,Artesia,EDDY,1500 N 1st St
100,Artesia,-104.4395473,32.84262449,BLUE QUAIL MARKET,Supermarket,Artesia,EDDY,1602 W Main St
98.65,Artesia,-104.4125945,32.81693375,DOLLAR GENERAL 6450,Combination Grocery/Other,Artesia,EDDY,1020 S 13th St
100,Artesia,-104.398287,32.85303651,Dollar General Store 17273,Combination Grocery/Other,Artesia,EDDY,1110 N 1st St
98.65,Artesia,-104.4298283,32.8864921,Dollar Tree 5244,Combination Grocery/Other,Artesia,EDDY,416 N 26th ST
100,Artesia,-104.4126588,32.83065951,FAMILY BAKE SHOP,Bakery Specialty,Artesia,EDDY,1108 S 13th St
95.76,Artesia,-104.4395473,32.84262449,FAMILY BAKE SHOP,Bakery Specialty,Artesia,EDDY,1700 W Main St Ste D
100,Artesia,-104.401699,32.841092,Family Dollar Store 3163,Combination Grocery/Other,Artesia,EDDY,403 W Quay Ave
100,Artesia,-104.4395473,32.84262449,FENNS COUNTRY MARKET #1,Super Store,Artesia,EDDY,2001 W Main St
100,Artesia,-104.4395473,32.84262449,FURR'S SUPERMARKET #907,Supermarket,Artesia,EDDY,1602 W Main St
100,Artesia,-104.3987062,32.85682561,Gregg's,Supermarket,Artesia,EDDY,1500 N 1st St
100,Artesia,-104.4272656,32.84261715,Kmart 9267,Super Store,Artesia,EDDY,2307 W Main St
96.48,Artesia,-104.4312941,32.85718969,PAYNE PACKING CO,Meat/Poultry Specialty,Artesia,EDDY,704 W RICHEY
98.79,Artesia,-104.4147905,32.7780859,VAN WINKLE'S FARMERS MARKET #8,Supermarket,Artesia,EDDY,2000 MAIN STREET
98.65,Artesia,-104.4298283,32.8864921,Walmart SUPERCENTER 3427,Super Store,Artesia,EDDY,604 N 26TH ST
98.83,Aztec,-108.0145594,36.82686196,Aztec Farmers' Market,Farmers' Market,Aztec,SAN JUAN,1409 W Aztec Blvd
100,Aztec,-108.0073986,36.82674652,Dollar General 12604,Combination Grocery/Other,Aztec,SAN JUAN,1291 W Aztec Blvd
100,Aztec,-107.9804569,36.83464818,Dollar General 15429,Combination Grocery/Other,Aztec,SAN JUAN,1235 NE Aztec Blvd
98.65,Aztec,-107.9921739,36.79826115,DOWNEY PRODUCE,Fruits/Veg Specialty,Aztec,SAN JUAN,2054 HWY 550
100,Aztec,-108.0162291,36.82687501,Family Dollar Store 4858,Combination Grocery/Other,Aztec,SAN JUAN,1701 W Aztec Blvd
100,Aztec,-108.0162291,36.82687501,Family Dollar Store 4858,Combination Grocery/Other,Aztec,SAN JUAN,1701 W Aztec Blvd
98.33,Aztec,-107.9884504,36.8272246,ROD HANCOCK GARDEN,Fruits/Veg Specialty,Aztec,SAN JUAN,NULL
100,Aztec,-107.9939142,36.82515457,SAFEWAY  1438,Supermarket,Aztec,SAN JUAN,415 N Main Ave
96.99,Bayard,-108.1305815,32.76217017,BAILEYS FOOD MARKET,Supermarket,Bayard,GRANT,900 WEST CENTRAL AVE
100,Bayard,-108.1400836,32.75784374,Family Dollar Store 4885,Combination Grocery/Other,Bayard,GRANT,1001 Tom Foy Blvd
100,Bayard,-108.1410739,32.75805209,Food Basket 101,Large Grocery Store,Bayard,GRANT,1111 Tom Foy Blvd
95.8,Bayard,-108.1305815,32.76217017,KIKI GROCERY STORE,Small Grocery Store,Bayard,GRANT,313 CENTRAL ST
98.79,Bayard,-108.1305815,32.76217017,The Jerky Store And More,Combination Grocery/Other,Bayard,GRANT,208 Central Ave
92.76,Belen,-106.7853113,34.67423956,BELEN MEAT PROCESSING INCORPORATE,Combination Grocery/Other,Belen,CIBOLA,1107 N Mesa Rd
100,Belen,-106.7793345,34.6526065,ADAM'S MARKET,Supermarket,Belen,VALENCIA,804 S Main St
100,Belen,-106.7793345,34.6526065,ADAMS MARKET,Supermarket,Belen,VALENCIA,804 S Main St
100,Belen,-106.7793345,34.6526065,ADAMS MARKET,Supermarket,Belen,VALENCIA,804 S Main St
100,Belen,-106.7793345,34.6526065,Adams Nice and Fresh Market,Combination Grocery/Other,Belen,VALENCIA,804 S Main St
100,Belen,-106.7631774,34.66003269,BELEN FARMERS MARKET,Farmers' Market,Belen,VALENCIA,300 E Reinken Ave
100,Belen,-106.7631774,34.66003269,BELEN FARMERS MARKET,Farmers' Market,Belen,VALENCIA,300 E Reinken Ave
100,Belen,-106.7793345,34.6526065,BROTHERS NICE & FRESH,Large Grocery Store,Belen,VALENCIA,804 S Main St
100,Belen,-106.7796043,34.65083787,Carniceria El Potrillo Llc 001,Combination Grocery/Other,Belen,VALENCIA,909 S Main St
100,Belen,-106.7906617,34.56057547,CHILI BY PADILLA,Fruits/Veg Specialty,Belen,VALENCIA,23 Chavez Rd
100,Belen,-106.7772619,34.65955404,Comidas De Nuevo Mexico 2,Combination Grocery/Other,Belen,VALENCIA,208 S Main St
100,Belen,-106.766744,34.66983191,CORDOVA'S MEAT PROCESSING,Meat/Poultry Specialty,Belen,VALENCIA,128 Tafoya Rd
100,Belen,-106.7742748,34.67024595,CORDOVAS BEEF JERKY,Meat/Poultry Specialty,Belen,VALENCIA,633 N Main St
100,Belen,-106.766744,34.66983191,CORDOVAS PROCESSING PLANT,Meat/Poultry Specialty,Belen,VALENCIA,128 Tafoya Rd
100,Belen,-106.77818,34.6567815,DOLLAR GENERAL 6299,Combination Grocery/Other,Belen,VALENCIA,508 S Main St
86,Belen,-106.7606832,34.6551958,Dollar General 11785,Combination Grocery/Other,Belen,VALENCIA,109 Rio Community Blvd
100,Belen,-106.7536043,34.73331408,DOLLAR GENERAL 14600,Combination Grocery/Other,Belen,VALENCIA,19720 Highway 314
100,Belen,-106.777624,34.6584935,Dollar Tree 5563,Combination Grocery/Other,Belen,VALENCIA,324 S Main St
96,Belen,-106.7796664,34.65037535,DOLLY'S TORTILLA FACTORY,Combination Grocery/Other,Belen,VALENCIA,503 S Main St Ste D
